apprenant_id,profil_candidat,age,formation,mode_formation,duree_formation_jours,score_test_initial,taux_presence,score_tp,score_theorique,date_inscription,mois_inscription,annee_inscription
1729,Pris en charge par entreprise,45,Maintenance industrielle,1 fois par semaine,5,24.81,91.98,78.93,67.19,2023-11-15,11,2023
1730,Employé,27,SolidWorks,Continue,5,43.17,62.51,93.06,64.85,2024-06-21,6,2024
1731,Etudiant,18,TIA Portal,1 fois par semaine,5,59.0,89.9,98.68,96.55,2021-06-19,6,2021
1732,Employé,40,SolidWorks,Weekend,5,72.8,75.31,62.17,86.16,2024-02-26,2,2024
1733,Employé,47,SolidWorks,,5,35.27,87.01,94.8,61.37,2025-10-10,10,2025
1734,Etudiant,30,TIA Portal,Weekend,5,21.74,62.11,80.29,83.21,2021-03-10,3,2021
1735,Etudiant,27,TIA Portal,Weekend,5,51.28,96.83,75.32,65.53,2023-07-31,7,2023
1736,Pris en charge par entreprise,23,Maintenance industrielle,Weekend,5,48.27,90.7,59.91,62.69,2022-09-17,9,2022
1737,Etudiant,31,TIA Portal,1 fois par semaine,5,38.41,65.61,80.53,70.99,2025-03-25,3,2025
1738,Etudiant,23,TIA Portal,1 fois par semaine,5,72.43,68.75,95.56,89.67,2021-05-16,5,2021
1739,Etudiant,23,TIA Portal,Continue,5,64.96,85.76,67.98,87.75,2022-12-31,12,2022
1740,Etudiant,23,TIA Portal,Continue,5,71.49,96.86,87.88,98.47,2025-01-15,1,2025
1741,Pris en charge par entreprise,43,Maintenance industrielle,Weekend,5,29.71,77.83,50.14,61.16,2022-10-12,10,2022
1742,Employé,24,EPLAN,1 fois par semaine,5,61.54,79.43,91.75,91.95,2021-07-31,7,2021
1743,Employé,29,Maintenance industrielle,Continue,5,78.51,69.51,82.43,84.46,2021-01-31,1,2021
1744,Etudiant,20,TIA Portal,1/sem,5,56.71,75.32,68.2,82.99,2020-07-26,7,2020
1745,Etudiant,31,TIA Portal,Continue,5,30.28,71.44,,71.34,2023-04-03,4,2023
1746,Etudiant,23,SolidWorks,1 fois par semaine,5,79.75,74.02,86.46,56.08,2024-04-22,4,2024
1747,Etudiant,20,TIA Portal,,5,51.7,60.82,81.4,97.85,2024-09-08,9,2024
1748,Etudiant,24,TIA Portal,Weekend,5,70.4,61.64,37.13,99.23,2022-10-13,10,2022
1749,Employé,33,Maintenance industrielle,1/sem,5,28.96,87.23,94.74,75.0,2021-10-16,10,2021
1750,Etudiant,24,TIA Portal,Continue,5,59.97,87.27,70.95,76.06,2023-09-03,9,2023
1751,Employé,25,SolidWorks,Continue,5,74.76,73.21,69.1,63.92,2023-07-04,7,2023
1752,Etudiant,19,TIA Portal,1 fois par semaine,5,51.92,95.42,74.82,52.94,2022-02-16,2,2022
1753,Etudiant,26,TIA Portal,Continue,5,37.32,70.64,70.37,90.67,2021-10-14,10,2021
1754,Etudiant,30,TIA Portal,Continue,5,27.65,58.99,65.01,85.87,2025-08-02,8,2025
1755,Pris en charge par entreprise,38,SCADA,Weekend,5,37.76,89.26,91.22,62.96,2025-10-09,10,2025
1756,Pris en charge par entreprise,26,Maintenance industrielle,1 fois par semaine,5,41.29,89.74,,79.33,2025-03-27,3,2025
1757,Pris en charge par entreprise,27,SCADA,Continue,5,62.6,94.45,82.07,80.96,2025-08-04,8,2025
1758,Etudiant,22,SolidWorks,1 fois par semaine,5,30.72,61.16,64.37,61.35,2023-06-17,6,2023
1759,Etudiant,24,TIA Portal,1 fois par semaine,5,26.37,67.35,98.46,97.32,2025-07-30,7,2025
1760,Employé,44,SolidWorks,Weekend,5,43.22,85.62,70.58,88.08,2020-04-04,4,2020
1761,Etudiant,26,SolidWorks,Weekend,5,47.52,73.53,70.35,69.1,2021-01-03,1,2021
1762,Pris en charge par entreprise,32,Maintenance industrielle,1 fois par semaine,5,57.7,,57.05,69.19,2024-05-29,5,2024
1763,Etudiant,21,TIA Portal,Weekend,5,62.45,83.46,83.81,44.71,2025-09-01,9,2025
1764,Etudiant,19,SolidWorks,Weekend,5,73.36,75.72,69.99,85.16,2025-02-15,2,2025
1765,Etudiant,26,TIA Portal,Continue,5,37.34,74.56,88.8,87.23,2022-09-13,9,2022
1766,Etudiant,30,TIA Portal,Weekend,5,51.72,70.57,41.06,65.63,2022-05-31,5,2022
1767,Employé,19,EPLAN,,5,41.96,60.24,34.59,85.43,2023-12-16,12,2023
1768,Etudiant,20,SolidWorks,Continue,5,20.09,67.29,74.36,64.58,2020-07-18,7,2020
1769,Etudiant,27,TIA Portal,Continue,5,54.77,78.97,69.77,96.06,2020-07-26,7,2020
1770,Etudiant,19,TIA Portal,1 fois par semaine,5,68.95,71.03,81.48,95.73,2023-02-26,2,2023
1771,Etudiant,20,SolidWorks,Weekend,5,22.19,94.98,76.36,80.34,2025-07-20,7,2025
1772,Employé,23,Maintenance industrielle,Continue,5,20.21,65.72,86.19,79.66,2025-04-11,4,2025
1773,Pris en charge par entreprise,20,Maintenance industrielle,Weekend,5,63.67,95.01,67.91,73.11,2023-03-16,3,2023
1774,Pris en charge par entreprise,48,SCADA,1 fois par semaine,5,61.03,76.19,86.14,66.81,2020-02-03,2,2020
1775,Employé,27,Maintenance industrielle,Weekend,5,44.35,71.03,67.47,,2021-03-16,3,2021
1776,Etudiant,25,TIA Portal,Weekend,5,59.7,72.17,97.01,68.19,2024-10-31,10,2024
1777,Employé,44,EPLAN,Weekend,5,77.2,73.2,79.17,35.88,2021-07-02,7,2021
1778,Etudiant,23,TIA Portal,Continue,5,34.87,80.26,79.2,88.78,2022-12-19,12,2022
1779,Etudiant,24,TIA Portal,Continue,5,34.76,74.16,67.35,85.78,2024-02-07,2,2024
1780,Pris en charge par entreprise,33,Maintenance industrielle,1 fois par semaine,5,31.17,85.89,84.74,87.27,2024-07-09,7,2024
1781,Etudiant,18,TIA Portal,Weekend,5,63.44,77.01,70.97,96.41,2024-02-07,2,2024
1782,Pris en charge par entreprise,36,SCADA,1 fois par semaine,5,41.19,86.87,79.53,89.68,2020-07-04,7,2020
1783,Etudiant,20,SolidWorks,1 fois par semaine,5,79.32,84.18,71.84,40.68,2024-06-28,6,2024
1784,Employé,35,EPLAN,Continue,5,62.88,69.78,91.36,90.5,2020-07-28,7,2020
1785,Employé,24,EPLAN,Weekend,5,42.04,92.51,70.17,43.16,2022-03-08,3,2022
1786,Pris en charge par entreprise,26,Maintenance industrielle,Weekend,5,28.95,91.96,67.69,32.29,2024-01-24,1,2024
1787,Employé,37,EPLAN,1 fois par semaine,5,55.52,99.56,62.91,32.74,2023-03-28,3,2023
1788,Employé,29,SolidWorks,Weekend,5,37.69,67.0,88.75,53.14,2020-10-28,10,2020
1789,Etudiant,22,TIA Portal,Continue,5,74.33,,88.72,71.05,2024-05-01,5,2024
1790,Employé,20,SolidWorks,1 fois par semaine,5,46.48,94.88,65.5,33.35,2025-08-27,8,2025
1791,Etudiant,28,TIA Portal,1 fois par semaine,5,37.56,85.69,74.45,91.89,2025-01-18,1,2025
1792,Employé,42,EPLAN,Continue,5,55.31,80.26,89.83,59.97,2023-02-19,2,2023
1793,Employé,47,SolidWorks,week-end,5,28.22,98.29,36.98,71.16,2021-05-01,5,2021
1794,Employé,21,EPLAN,Continue,5,53.69,98.91,89.31,36.83,2021-06-11,6,2021
1795,Etudiant,22,TIA Portal,Continue,5,23.37,,82.96,88.48,2021-01-31,1,2021
1796,Etudiant,18,TIA Portal,Continue,5,56.41,74.38,94.66,,2024-06-01,6,2024
1797,Employé,44,EPLAN,Continue,5,51.81,92.69,68.13,90.83,2024-03-08,3,2024
1798,Etudiant,29,TIA Portal,1 fois par semaine,5,51.25,63.57,90.91,84.0,2023-10-20,10,2023
1799,Etudiant,32,TIA Portal,Weekend,5,61.05,71.62,83.54,77.17,2024-02-06,2,2024
1800,Etudiant,30,TIA Portal,Weekend,5,22.67,99.42,83.22,87.94,2021-08-13,8,2021
1801,Pris en charge par entreprise,35,SCADA,1 fois par semaine,5,47.58,92.57,37.92,82.14,2022-03-26,3,2022
1802,Employé,29,EPLAN,Weekend,5,46.64,97.58,88.76,56.96,2025-09-16,9,2025
1803,Etudiant,30,TIA Portal,Weekend,5,47.59,83.79,80.8,79.28,2024-07-02,7,2024
1804,Etudiant,26,TIA Portal,1 fois par semaine,5,78.79,76.31,89.06,73.75,2025-08-10,8,2025
1805,Etudiant,19,TIA Portal,Weekend,5,28.36,99.19,87.41,95.71,2020-06-13,6,2020
1806,Employé,22,Maintenance industrielle,Weekend,5,61.43,72.38,68.82,,2020-07-04,7,2020
1807,Employé,30,EPLAN,1 fois par semaine,5,44.12,90.3,94.69,54.77,2020-06-08,6,2020
1808,Etudiant,25,TIA Portal,Weekend,5,50.7,82.33,73.16,,2021-07-15,7,2021
1809,Etudiant,20,TIA Portal,Continue,5,65.74,69.14,98.54,68.42,2023-09-26,9,2023
1810,Etudiant,23,TIA Portal,1 fois par semaine,5,29.44,60.7,65.52,70.64,2025-04-24,4,2025
1811,Employé,21,EPLAN,Weekend,5,65.82,75.35,94.82,58.1,2025-10-28,10,2025
1812,Employé,28,Maintenance industrielle,Weekend,5,24.22,81.91,72.61,88.18,2025-02-14,2,2025
1813,Etudiant,24,TIA Portal,Continue,5,49.0,67.33,65.71,86.16,2021-09-02,9,2021
1814,Etudiant,27,TIA Portal,1 fois par semaine,5,64.52,76.58,74.7,95.18,2025-10-12,10,2025
1815,Etudiant,31,TIA Portal,1 fois par semaine,5,31.55,84.61,74.92,89.04,2021-07-26,7,2021
1816,Pris en charge par entreprise,46,SCADA,Weekend,5,66.25,88.6,80.34,59.97,2023-09-05,9,2023
1817,Etudiant,20,TIA Portal,Continue,5,30.01,62.11,66.22,79.32,2023-07-28,7,2023
1818,Employé,33,Maintenance industrielle,Continue,5,67.95,86.57,63.01,86.4,2021-10-27,10,2021
1819,Employé,39,SolidWorks,Continue,5,48.14,62.27,34.88,70.57,2024-05-28,5,2024
1820,Etudiant,32,TIA Portal,Continue,5,61.08,61.13,86.23,86.15,2023-05-10,5,2023
1821,Etudiant,29,TIA Portal,Continue,5,75.04,66.1,50.39,79.88,2023-10-09,10,2023
1822,Etudiant,32,TIA Portal,Continue,5,44.51,86.15,74.64,74.28,2025-09-08,9,2025
1823,Employé,27,SolidWorks,1 fois par semaine,5,33.98,62.11,74.13,70.21,2025-09-18,9,2025
1824,Employé,26,Maintenance industrielle,Weekend,5,72.03,60.84,39.51,54.1,2025-12-20,12,2025
1825,Employé,28,EPLAN,Weekend,5,29.7,64.72,82.34,59.62,2025-06-29,6,2025
1826,Employé,33,SolidWorks,Continue,5,57.89,97.99,58.86,68.57,2023-05-12,5,2023
1827,Etudiant,27,TIA Portal,1 fois par semaine,5,75.4,96.29,48.74,85.44,2025-04-29,4,2025
1828,Pris en charge par entreprise,34,SCADA,,5,60.46,63.46,66.72,70.2,2020-03-09,3,2020
1829,Employé,49,Maintenance industrielle,Continue,5,31.74,72.16,74.17,59.16,2024-02-17,2,2024
1830,Etudiant,20,TIA Portal,Weekend,5,29.14,97.89,70.45,95.81,2023-09-18,9,2023
1831,Pris en charge par entreprise,19,SCADA,Continue,5,35.14,63.91,69.52,,2021-03-24,3,2021
1832,Employé,41,SolidWorks,1 fois par semaine,5,43.48,63.78,51.6,72.41,2024-09-02,9,2024
1833,Employé,40,SolidWorks,Continue,5,29.55,63.44,74.94,75.15,2023-06-14,6,2023
1834,Employé,19,EPLAN,Weekend,5,67.87,99.06,81.82,57.99,2020-04-19,4,2020
1835,Pris en charge par entreprise,23,Maintenance industrielle,Weekend,5,41.42,89.72,61.35,86.48,2025-04-27,4,2025
1836,Employé,48,EPLAN,1 fois par semaine,5,76.17,68.58,92.62,56.12,2022-12-23,12,2022
1837,Etudiant,20,TIA Portal,Continue,5,70.55,61.84,82.42,72.5,2022-07-21,7,2022
1838,Etudiant,25,TIA Portal,Continue,5,74.53,98.61,67.1,76.39,2020-07-29,7,2020
1839,Pris en charge par entreprise,43,SCADA,1 fois par semaine,5,37.67,77.02,56.47,81.95,2025-05-21,5,2025
1840,Etudiant,30,TIA Portal,Continue,5,54.42,83.94,83.68,70.03,2021-11-29,11,2021
1841,Etudiant,20,TIA Portal,1 fois par semaine,5,39.29,71.17,53.75,93.29,2025-11-17,11,2025
1842,Etudiant,27,TIA Portal,Continue,5,35.42,90.33,71.17,36.52,2024-04-06,4,2024
1843,Etudiant,31,TIA Portal,Weekend,5,56.43,67.87,76.79,85.49,2021-08-28,8,2021
1844,Employé,49,SolidWorks,1 fois par semaine,5,69.08,91.48,64.2,53.91,2022-09-19,9,2022
1845,Pris en charge par entreprise,42,SCADA,Continue,5,25.62,69.22,60.03,58.46,2020-05-09,5,2020
1846,Etudiant,18,TIA Portal,Continue,5,36.55,63.92,79.98,88.04,2021-03-26,3,2021
1847,Etudiant,22,TIA Portal,Continue,5,32.31,79.15,74.23,65.42,2022-02-20,2,2022
1848,Etudiant,20,TIA Portal,1 fois par semaine,5,67.9,92.53,83.16,86.2,2020-03-18,3,2020
1849,Pris en charge par entreprise,39,Maintenance industrielle,Weekend,5,76.0,75.39,93.33,76.53,2024-12-11,12,2024
1850,Employé,43,EPLAN,Continue,5,24.8,61.15,71.2,75.8,2023-07-08,7,2023
1851,Etudiant,19,TIA Portal,1 fois par semaine,5,42.75,82.13,97.48,93.99,2024-09-11,9,2024
1852,Pris en charge par entreprise,26,Maintenance industrielle,Continue,5,74.87,87.22,64.53,60.68,2021-09-12,9,2021
1853,Pris en charge par entreprise,23,Maintenance industrielle,Weekend,5,40.68,89.63,61.82,72.7,2024-08-18,8,2024
1854,Pris en charge par entreprise,40,Maintenance industrielle,Weekend,5,62.76,76.08,46.23,72.64,2022-04-15,4,2022
1855,Pris en charge par entreprise,38,SCADA,Weekend,5,26.04,63.88,53.05,82.56,2024-08-07,8,2024
1856,Etudiant,26,TIA Portal,1 fois par semaine,5,46.66,83.37,93.21,75.13,2025-08-17,8,2025
1857,Employé,18,Maintenance industrielle,Continue,5,50.2,73.18,79.89,48.85,2025-04-15,4,2025
1858,Etudiant,22,SolidWorks,1 fois par semaine,5,65.46,97.88,37.89,88.04,2020-09-12,9,2020
1859,Pris en charge par entreprise,44,Maintenance industrielle,Continue,5,37.33,80.11,73.64,81.12,2021-07-19,7,2021
1860,Employé,27,EPLAN,1 fois par semaine,5,35.85,78.89,89.75,72.31,2025-10-25,10,2025
1861,Employé,44,Maintenance industrielle,Continue,5,38.18,72.37,64.1,83.91,2022-04-29,4,2022
1862,Employé,23,EPLAN,1 fois par semaine,5,53.34,73.55,59.9,67.48,2023-08-24,8,2023
1863,Etudiant,24,TIA Portal,Continue,5,72.56,80.51,95.3,90.35,2025-05-13,5,2025
1864,Employé,49,SolidWorks,1 fois par semaine,5,69.86,72.27,44.6,59.66,2025-11-22,11,2025
1865,Pris en charge par entreprise,29,SCADA,Weekend,5,23.48,95.69,66.02,62.78,2024-03-23,3,2024
1866,Pris en charge par entreprise,21,SCADA,1 fois par semaine,5,72.74,77.56,57.92,83.45,2023-07-09,7,2023
1867,Etudiant,29,TIA Portal,Weekend,5,25.71,71.68,73.82,80.9,2021-12-10,12,2021
1868,Etudiant,30,TIA Portal,Weekend,5,44.92,66.22,78.51,99.37,2025-02-25,2,2025
1869,Etudiant,18,TIA Portal,Continue,5,65.92,86.89,78.69,67.8,2025-12-23,12,2025
1870,Employé,48,EPLAN,Weekend,5,24.89,61.03,54.04,76.58,2023-11-03,11,2023
1871,Pris en charge par entreprise,44,Maintenance industrielle,Weekend,5,22.42,78.0,76.97,68.84,2023-12-22,12,2023
1872,Etudiant,25,TIA Portal,Continue,5,39.8,82.0,80.11,66.89,2022-12-18,12,2022
1873,Employé,43,SolidWorks,1 fois par semaine,5,63.8,73.59,30.32,72.71,2025-06-06,6,2025
1874,Pris en charge par entreprise,37,Maintenance industrielle,1 fois par semaine,5,51.31,89.99,56.73,54.67,2022-02-26,2,2022
1875,Employé,20,EPLAN,Weekend,5,45.02,87.03,55.56,54.55,2022-10-06,10,2022
1876,Employé,29,SolidWorks,1 fois par semaine,5,68.78,98.86,77.44,58.84,2023-02-16,2,2023
1877,Employé,24,SolidWorks,Weekend,5,66.0,80.35,61.31,57.81,2023-05-07,5,2023
1878,Employé,29,SolidWorks,1 fois par semaine,5,67.16,81.51,93.1,88.46,2022-07-10,7,2022
1879,Etudiant,19,TIA Portal,1 fois par semaine,5,47.58,69.83,73.07,76.46,2023-05-04,5,2023
1880,Employé,41,SolidWorks,1 fois par semaine,5,21.17,75.42,59.45,72.13,2023-03-29,3,2023
1881,Employé,31,EPLAN,Weekend,5,30.33,61.07,50.88,34.29,2022-04-29,4,2022
1882,Pris en charge par entreprise,39,Maintenance industrielle,Continue,5,64.48,87.57,43.64,90.44,2025-06-25,6,2025
1883,Employé,40,EPLAN,,5,65.19,72.46,57.4,86.18,2023-07-22,7,2023
1884,Employé,47,Maintenance industrielle,1 fois par semaine,5,78.34,81.61,85.64,55.72,2025-05-19,5,2025
1885,Etudiant,22,TIA Portal,1 fois par semaine,5,31.41,70.2,78.95,70.96,2023-11-29,11,2023
1886,Etudiant,26,SolidWorks,Weekend,5,27.38,84.84,61.46,61.85,2023-01-25,1,2023
1887,Etudiant,22,TIA Portal,Continue,5,28.33,77.9,84.47,79.4,2023-03-24,3,2023
1888,Etudiant,28,TIA Portal,Weekend,5,31.09,79.27,98.17,69.42,2021-05-14,5,2021
1889,Employé,22,EPLAN,1 fois par semaine,5,51.71,97.7,93.82,60.38,2024-04-04,4,2024
1890,Pris en charge par entreprise,20,SCADA,Weekend,5,78.51,,52.74,65.25,2024-06-04,6,2024
1891,Etudiant,28,TIA Portal,1 fois par semaine,5,55.37,70.48,70.01,95.03,2023-11-14,11,2023
1892,Etudiant,18,TIA Portal,1 fois par semaine,5,51.36,80.16,75.81,88.06,2021-08-22,8,2021
1893,Pris en charge par entreprise,19,Maintenance industrielle,Weekend,5,60.4,78.67,75.49,44.08,2023-04-04,4,2023
1894,Etudiant,25,TIA Portal,1 fois par semaine,5,24.44,91.8,82.35,90.63,2020-06-21,6,2020
1895,Employé,48,SolidWorks,1 fois par semaine,5,68.92,93.33,53.95,80.07,2023-03-24,3,2023
1896,Employé,18,EPLAN,Continue,5,58.81,71.34,40.9,52.6,2020-11-19,11,2020
1897,Employé,24,SolidWorks,Weekend,5,30.27,92.85,56.33,82.25,2023-11-19,11,2023
1898,Etudiant,31,TIA Portal,Weekend,5,57.84,67.18,80.3,79.12,2024-12-16,12,2024
1899,Etudiant,31,TIA Portal,1 fois par semaine,5,55.77,90.51,54.5,82.74,2022-11-16,11,2022
1900,Employé,22,Maintenance industrielle,1 fois par semaine,5,23.89,69.95,55.69,71.45,2025-05-16,5,2025
1901,Employé,36,SolidWorks,Weekend,5,36.02,71.92,84.36,61.62,2022-05-26,5,2022
1902,Etudiant,29,TIA Portal,Weekend,5,43.46,94.1,81.83,99.72,2022-04-07,4,2022
1903,Employé,45,Maintenance industrielle,Weekend,5,34.69,76.8,80.9,87.86,2023-01-15,1,2023
1904,Etudiant,32,TIA Portal,1 fois par semaine,5,34.59,99.62,79.52,91.88,2023-01-17,1,2023
1905,Employé,28,EPLAN,Continue,5,54.38,66.08,51.82,55.53,2021-07-16,7,2021
1906,Etudiant,24,TIA Portal,Continue,5,48.25,78.53,72.11,79.07,2021-03-23,3,2021
1907,Pris en charge par entreprise,42,SCADA,1 fois par semaine,5,60.04,89.3,88.06,65.58,2022-09-07,9,2022
1908,Etudiant,19,TIA Portal,1 fois par semaine,5,77.38,60.21,,89.83,2022-09-20,9,2022
1909,Etudiant,25,TIA Portal,1 fois par semaine,5,59.63,66.07,85.52,38.9,2020-07-26,7,2020
1910,Etudiant,26,TIA Portal,Weekend,5,54.93,60.81,85.2,76.98,2025-12-15,12,2025
1911,Etudiant,28,TIA Portal,1 fois par semaine,5,70.85,99.72,47.68,99.75,2022-07-13,7,2022
1912,Pris en charge par entreprise,20,Maintenance industrielle,,5,57.92,90.42,46.65,53.26,2022-08-11,8,2022
1913,Pris en charge par entreprise,19,SCADA,Continue,5,29.93,74.94,89.53,63.58,2020-08-03,8,2020
1914,Etudiant,24,TIA Portal,1 fois par semaine,5,38.88,,87.76,76.52,2021-02-14,2,2021
1915,Etudiant,22,TIA Portal,1 fois par semaine,5,64.0,63.62,78.7,74.17,2024-08-19,8,2024
1916,Employé,38,EPLAN,Weekend,5,64.3,81.28,65.44,,2023-09-14,9,2023
1917,Pris en charge par entreprise,43,Maintenance industrielle,Weekend,5,79.22,99.04,82.42,73.02,2025-04-18,4,2025
1918,Employé,22,SolidWorks,Weekend,5,57.62,86.98,92.46,51.88,2021-02-15,2,2021
1919,Etudiant,21,TIA Portal,Continue,5,73.97,74.61,82.61,85.45,2021-07-17,7,2021
1920,Etudiant,30,TIA Portal,Continue,5,23.27,80.03,97.21,66.72,2020-01-22,1,2020
1921,Employé,38,EPLAN,1 fois par semaine,5,53.97,,75.81,88.41,2021-10-08,10,2021
1922,Etudiant,30,TIA Portal,1 fois par semaine,5,75.19,,73.47,52.62,2024-07-24,7,2024
1923,Employé,37,SolidWorks,Weekend,5,37.23,98.57,50.86,82.96,2025-05-02,5,2025
1924,Etudiant,32,TIA Portal,Continue,5,29.29,60.65,97.66,46.6,2025-05-09,5,2025
1925,Employé,46,Maintenance industrielle,1 fois par semaine,5,41.03,88.84,69.76,52.02,2022-03-27,3,2022
1926,Etudiant,23,TIA Portal,Weekend,5,67.53,85.09,97.2,,2023-03-22,3,2023
1927,Employé,37,SolidWorks,Weekend,5,25.08,87.41,51.3,81.04,2023-08-08,8,2023
1928,Etudiant,19,SolidWorks,Continue,5,56.02,82.82,71.68,55.6,2023-03-15,3,2023
1929,Employé,42,EPLAN,Continue,5,28.14,55.08,59.64,52.9,2020-08-30,8,2020
1930,Etudiant,19,TIA Portal,1 fois par semaine,5,46.13,65.98,85.1,86.77,2021-01-01,1,2021
1931,Employé,42,SolidWorks,1 fois par semaine,5,77.96,96.89,72.76,45.08,2022-08-09,8,2022
1932,Employé,49,SolidWorks,Weekend,5,31.71,69.32,88.75,77.7,2025-12-31,12,2025
1933,Employé,43,SolidWorks,Weekend,5,22.04,99.72,50.57,81.29,2020-06-01,6,2020
1934,Employé,23,SolidWorks,Weekend,5,45.63,87.18,68.81,75.45,2021-12-18,12,2021
1935,Employé,26,EPLAN,1 fois par semaine,5,54.66,77.77,79.21,65.76,2024-09-07,9,2024
1936,Pris en charge par entreprise,42,Maintenance industrielle,Continue,5,37.85,96.8,91.27,56.03,2021-12-21,12,2021
1937,Etudiant,20,TIA Portal,1 fois par semaine,5,52.51,91.8,88.5,47.83,2020-05-28,5,2020
1938,Pris en charge par entreprise,18,Maintenance industrielle,1/sem,5,77.2,77.16,91.61,55.06,2024-06-14,6,2024
1939,Etudiant,18,SolidWorks,1 fois par semaine,5,38.71,62.74,54.27,64.99,2025-07-22,7,2025
1940,Etudiant,20,TIA Portal,1 fois par semaine,5,38.57,94.73,78.07,72.5,2022-02-02,2,2022
1941,Etudiant,22,TIA Portal,Continue,5,48.97,90.6,85.48,80.5,2023-03-31,3,2023
1942,Etudiant,30,TIA Portal,1 fois par semaine,5,50.92,91.63,66.2,76.19,2020-06-02,6,2020
1943,Employé,36,Maintenance industrielle,1 fois par semaine,5,20.08,89.79,86.47,81.04,2020-02-07,2,2020
1944,Employé,29,EPLAN,Weekend,5,56.95,71.03,82.62,81.42,2023-05-07,5,2023
1945,Employé,33,Maintenance industrielle,Continue,5,79.84,94.35,63.99,54.48,2021-03-15,3,2021
1946,Employé,42,SolidWorks,Continue,5,37.52,60.09,50.36,87.43,2023-10-04,10,2023
1947,Etudiant,26,TIA Portal,Weekend,5,57.85,69.49,99.32,82.28,2023-03-11,3,2023
1948,Etudiant,20,TIA Portal,Continue,5,20.28,61.86,65.34,69.9,2025-02-04,2,2025
1949,Etudiant,20,TIA Portal,Weekend,5,56.26,64.42,76.27,85.25,2025-11-17,11,2025
1950,Etudiant,29,TIA Portal,Continue,5,46.82,81.3,67.63,98.02,2025-07-16,7,2025
1951,Etudiant,31,TIA Portal,Continue,5,51.82,61.49,40.42,96.94,2021-07-03,7,2021
1952,Etudiant,22,TIA Portal,Continue,5,52.63,67.26,92.32,91.44,2025-08-27,8,2025
1953,Employé,19,SolidWorks,Continue,5,30.62,69.31,77.3,78.21,2025-04-01,4,2025
1954,Employé,39,EPLAN,Weekend,5,66.2,86.21,78.71,78.29,2023-01-22,1,2023
1955,Pris en charge par entreprise,24,SCADA,Weekend,5,53.33,78.75,33.62,94.39,2022-02-28,2,2022
1956,Pris en charge par entreprise,30,SCADA,Continue,5,36.21,78.34,82.95,84.96,2021-04-06,4,2021
1957,Employé,42,EPLAN,1 fois par semaine,5,76.24,90.74,89.26,59.7,2023-09-16,9,2023
1958,Etudiant,32,TIA Portal,Weekend,5,20.77,78.27,67.93,81.9,2021-10-27,10,2021
1959,Employé,39,EPLAN,Continue,5,63.56,73.94,73.13,87.31,2025-02-22,2,2025
1960,Employé,20,Maintenance industrielle,Weekend,5,42.87,98.5,69.97,75.69,2022-11-19,11,2022
1961,Etudiant,29,TIA Portal,1 fois par semaine,5,51.35,60.33,83.45,66.34,2022-02-01,2,2022
1962,Etudiant,22,TIA Portal,1 fois par semaine,5,37.49,72.22,86.53,93.98,2020-02-27,2,2020
1963,Pris en charge par entreprise,37,Maintenance industrielle,1 fois par semaine,5,39.28,84.38,,76.74,2023-10-12,10,2023
1964,Etudiant,32,TIA Portal,Continue,5,20.91,91.31,85.78,70.75,2023-04-23,4,2023
1965,Employé,22,SolidWorks,Continue,5,63.79,92.66,55.56,94.1,2022-03-02,3,2022
1966,Employé,41,SolidWorks,1 fois par semaine,5,62.65,61.84,46.76,60.23,2021-12-19,12,2021
1967,Etudiant,25,TIA Portal,Weekend,5,59.26,88.37,71.0,88.37,2024-07-18,7,2024
1968,Etudiant,23,TIA Portal,Weekend,5,72.68,88.81,86.33,87.52,2024-10-17,10,2024
1969,Etudiant,18,TIA Portal,1 fois par semaine,5,74.08,68.56,68.08,96.27,2025-10-11,10,2025
1970,Etudiant,25,TIA Portal,Continue,5,53.39,64.51,78.62,75.97,2023-09-05,9,2023
1971,Etudiant,25,TIA Portal,Weekend,5,61.09,89.99,81.18,78.65,2020-12-21,12,2020
1972,Pris en charge par entreprise,35,Maintenance industrielle,Weekend,5,20.66,69.98,88.86,91.82,2024-06-29,6,2024
1973,Etudiant,21,TIA Portal,Weekend,5,70.78,60.07,75.62,95.24,2021-01-25,1,2021
1974,Employé,45,SolidWorks,Continue,5,68.98,68.94,,91.89,2022-01-26,1,2022
1975,Etudiant,19,TIA Portal,1 fois par semaine,5,21.21,61.24,47.58,,2021-07-29,7,2021
1976,Pris en charge par entreprise,37,SCADA,Continue,5,52.57,69.97,62.35,37.03,2025-05-09,5,2025
1977,Etudiant,29,TIA Portal,Weekend,5,74.4,73.4,65.19,41.65,2023-08-18,8,2023
1978,Etudiant,30,TIA Portal,1 fois par semaine,5,30.88,70.86,76.87,31.73,2022-10-13,10,2022
1979,Pris en charge par entreprise,30,Maintenance industrielle,Continue,5,41.16,96.8,79.02,88.32,2020-01-28,1,2020
1980,Pris en charge par entreprise,27,Maintenance industrielle,1 fois par semaine,5,39.86,69.3,77.41,88.39,2022-12-04,12,2022
1981,Etudiant,24,TIA Portal,Weekend,5,41.36,78.7,74.26,83.18,2024-04-20,4,2024
1982,Pris en charge par entreprise,42,Maintenance industrielle,,5,22.51,98.3,70.27,48.7,2022-08-22,8,2022
